timestamp;block_height;fee_per_vbyte
1232533191;1243;0.0
1232534263;1244;0.0
1232534559;1245;0.0
1232534903;1246;0.0
1232536053;1247;0.0
1232537103;1248;0.0
1232537608;1249;0.0
1232538338;1250;0.0
1232539161;1251;0.0
1232540048;1252;0.0
1232541482;1253;0.0
1232541682;1254;0.0
1232542450;1255;0.0
1232542744;1256;0.0
1232543180;1257;0.0
1232544393;1258;0.0
1232544902;1259;0.0
1232544961;1260;0.0
1232546133;1261;0.0
1232547461;1262;0.0
1232548009;1263;0.0
1232548606;1264;0.0
1232550102;1265;0.0
1232550879;1266;0.0
1232551290;1267;0.0
1232551405;1268;0.0
1232551496;1269;0.0
1232551580;1270;0.0
1232552428;1271;0.0
1232553288;1272;0.0
1232553971;1273;0.0
1232554909;1274;0.0
1232555808;1275;0.0
1232556771;1276;0.0
1232557240;1277;0.0
1232558225;1278;0.0
1232558706;1279;0.0
1232560088;1280;0.0
1232560551;1281;0.0
1232561773;1282;0.0
1232562833;1283;0.0
1232563152;1284;0.0
1232563860;1285;0.0
1232564096;1286;0.0
1232564683;1287;0.0
1232566050;1288;0.0
1232566646;1289;0.0
1232566708;1290;0.0
1232567652;1291;0.0
1232568080;1292;0.0
1232569600;1293;0.0
1232570736;1294;0.0
1232571438;1295;0.0
1232582734;1296;0.0
1232587968;1297;0.0
1232591800;1298;0.0
1232592232;1299;0.0
1232594123;1300;0.0
1232594915;1301;0.0
1232595648;1302;0.0
1232596362;1303;0.0
1232597716;1304;0.0
1232598859;1305;0.0
1232599853;1306;0.0
1232600439;1307;0.0
1232601901;1308;0.0
1232602728;1309;0.0
1232603229;1310;0.0
1232604290;1311;0.0
1232605860;1312;0.0
1232606990;1313;0.0
1232607419;1314;0.0
1232608332;1315;0.0
1232609442;1316;0.0
1232609747;1317;0.0
1232610329;1318;0.0
1232611761;1319;0.0
1232612478;1320;0.0
1232613826;1321;0.0
1232615288;1322;0.0
1232615832;1323;0.0
1232617333;1324;0.0
1232618740;1325;0.0
1232619577;1326;0.0
1232620132;1327;0.0
1232620874;1328;0.0
1232621997;1329;0.0
1232623267;1330;0.0
1232623960;1331;0.0
1232625123;1332;0.0
1232626023;1333;0.0
1232626632;1334;0.0
1232627210;1335;0.0
1232628826;1336;0.0
1232629728;1337;0.0
1232631018;1338;0.0
1232631547;1339;0.0
1232632496;1340;0.0
1232633711;1341;0.0
1232633898;1342;0.0
1232634666;1343;0.0
1232635880;1344;0.0
1232637235;1345;0.0
1232638301;1346;0.0
1232639155;1347;0.0
1232640471;1348;0.0
1232641365;1349;0.0
1232641950;1350;0.0
1232642922;1351;0.0
1232643036;1352;0.0
1232643990;1353;0.0
1232645196;1354;0.0
1232646520;1355;0.0
1232647460;1356;0.0
1232648310;1357;0.0
1232649772;1358;0.0
1232650273;1359;0.0
1232650833;1360;0.0
1232652104;1361;0.0
1232652455;1362;0.0
1232653621;1363;0.0
1232654110;1364;0.0
1232654654;1365;0.0
1232655076;1366;0.0
1232655600;1367;0.0
1232656107;1368;0.0
1232657552;1369;0.0
1232658776;1370;0.0
1232659717;1371;0.0
1232660232;1372;0.0
1232661715;1373;0.0
1232662125;1374;0.0
1232663126;1375;0.0
1232663205;1376;0.0
1232664261;1377;0.0
1232664345;1378;0.0
1232665064;1379;0.0
1232666052;1380;0.0
1232666501;1381;0.0
1232667108;1382;0.0
1232667399;1383;0.0
1232668013;1384;0.0
1232668039;1385;0.0
1232668740;1386;0.0
1232669186;1387;0.0
1232673973;1388;0.0
1232682580;1389;0.0
1232696035;1390;0.0
1232696915;1391;0.0
1232697911;1392;0.0
1232698876;1393;0.0
1232703311;1394;0.0
1232707975;1395;0.0
1232708727;1396;0.0
1232709019;1397;0.0
1232721688;1398;0.0
1232723624;1399;0.0
1232726353;1400;0.0
1232726498;1401;0.0
1232726853;1402;0.0
1232727181;1403;0.0
1232728212;1404;0.0
1232728278;1405;0.0
1232728810;1406;0.0
1232728843;1407;0.0
1232729089;1408;0.0
1232729315;1409;0.0
1232729603;1410;0.0
1232729636;1411;0.0
1232730677;1412;0.0
1232730965;1413;0.0
1232731121;1414;0.0
1232731481;1415;0.0
1232732329;1416;0.0
1232732444;1417;0.0
1232732779;1418;0.0
1232732834;1419;0.0
1232733269;1420;0.0
1232733831;1421;0.0
1232734008;1422;0.0
1232734485;1423;0.0
1232735014;1424;0.0
1232735260;1425;0.0
1232735393;1426;0.0
1232736096;1427;0.0
1232736460;1428;0.0
1232736691;1429;0.0
1232737826;1430;0.0
1232738035;1431;0.0
1232738782;1432;0.0
1232739170;1433;0.0
1232739702;1434;0.0
1232740288;1435;0.0
1232741127;1436;0.0
1232741180;1437;0.0
1232741593;1438;0.0
1232741710;1439;0.0
1232742205;1440;0.0
1232742800;1441;0.0
1232742894;1442;0.0
1232743265;1443;0.0
1232743750;1444;0.0
1232743852;1445;0.0
1232744713;1446;0.0
1232745465;1447;0.0
1232745880;1448;0.0
1232746252;1449;0.0
1232746600;1450;0.0
1232747439;1451;0.0
1232747990;1452;0.0
1232748088;1453;0.0
1232748657;1454;0.0
1232749060;1455;0.0
1232749475;1456;0.0
1232749987;1457;0.0
1232750164;1458;0.0
1232750857;1459;0.0
1232751181;1460;0.0
1232751868;1461;0.0
1232752262;1462;0.0
1232752553;1463;0.0
1232752933;1464;0.0
1232753217;1465;0.0
1232753594;1466;0.0
1232753723;1467;0.0
1232754681;1468;0.0
1232754989;1469;0.0
1232755162;1470;0.0
1232755796;1471;0.0
1232755814;1472;0.0
1232756228;1473;0.0
1232756930;1474;0.0
1232757381;1475;0.0
1232757937;1476;0.0
1232758347;1477;0.0
1232758586;1478;0.0
1232759135;1479;0.0
1232759222;1480;0.0
1232759294;1481;0.0
1232760507;1482;0.0
1232760541;1483;0.0
1232761479;1484;0.0
1232761623;1485;0.0
1232761985;1486;0.0
1232762084;1487;0.0
1232762360;1488;0.0
1232762404;1489;0.0
1232763131;1490;0.0
1232763740;1491;0.0
1232763992;1492;0.0
1232764687;1493;0.0
1232765208;1494;0.0
1232765401;1495;0.0
1232766170;1496;0.0
1232766818;1497;0.0
1232767188;1498;0.0
1232767809;1499;0.0
1232768195;1500;0.0
1232768255;1501;0.0
1232769322;1502;0.0
1232769467;1503;0.0
1232770617;1504;0.0
1232770666;1505;0.0
1232771110;1506;0.0
1232771304;1507;0.0
1232771489;1508;0.0
1232771864;1509;0.0
1232772755;1510;0.0
1232772878;1511;0.0
1232773213;1512;0.0
1232773342;1513;0.0
1232773505;1514;0.0
1232773859;1515;0.0
1232774370;1516;0.0
1232774634;1517;0.0
1232775734;1518;0.0
1232775905;1519;0.0
1232776000;1520;0.0
1232776139;1521;0.0
1232776178;1522;0.0
1232776660;1523;0.0
1232777194;1524;0.0
1232777689;1525;0.0
1232778050;1526;0.0
1232778415;1527;0.0
1232778966;1528;0.0
1232779033;1529;0.0
1232780414;1530;0.0
1232780448;1531;0.0
1232781335;1532;0.0
1232781835;1533;0.0
1232781891;1534;0.0
1232782275;1535;0.0
1232782688;1536;0.0
1232783207;1537;0.0
1232783391;1538;0.0
1232783826;1539;0.0
1232784389;1540;0.0
1232784479;1541;0.0
1232785180;1542;0.0
1232785470;1543;0.0
1232786182;1544;0.0
1232786571;1545;0.0
1232787191;1546;0.0
1232787575;1547;0.0
1232787707;1548;0.0
1232788103;1549;0.0
1232789228;1550;0.0
1232789366;1551;0.0
1232790057;1552;0.0
1232790640;1553;0.0
1232790785;1554;0.0
1232791374;1555;0.0
1232792026;1556;0.0
1232792285;1557;0.0
1232793306;1558;0.0
1232793809;1559;0.0
1232793929;1560;0.0
1232794965;1561;0.0
1232795437;1562;0.0
1232796127;1563;0.0
1232796149;1564;0.0
1232796353;1565;0.0
1232796676;1566;0.0
1232797254;1567;0.0
1232797567;1568;0.0
1232797851;1569;0.0
1232797921;1570;0.0
1232798540;1571;0.0
1232798648;1572;0.0
1232799318;1573;0.0
1232799566;1574;0.0
1232800033;1575;0.0
1232800443;1576;0.0
1232800567;1577;0.0
1232801442;1578;0.0
1232801781;1579;0.0
1232801868;1580;0.0
1232802907;1581;0.0
1232803272;1582;0.0
1232803931;1583;0.0
1232804026;1584;0.0
1232804667;1585;0.0
1232805403;1586;0.0
1232805920;1587;0.0
1232806753;1588;0.0
1232807150;1589;0.0
1232807280;1590;0.0
1232807458;1591;0.0
1232808014;1592;0.0
1232808373;1593;0.0
1232809000;1594;0.0
1232809391;1595;0.0
1232810343;1596;0.0
1232810554;1597;0.0
1232810846;1598;0.0
1232811054;1599;0.0
1232811403;1600;0.0
1232811837;1601;0.0
1232811911;1602;0.0
1232812543;1603;0.0
1232812933;1604;0.0
1232813503;1605;0.0
1232813902;1606;0.0
1232814046;1607;0.0
1232814699;1608;0.0
1232815318;1609;0.0
1232816026;1610;0.0
1232816202;1611;0.0
1232816384;1612;0.0
1232816840;1613;0.0
1232817138;1614;0.0
1232817462;1615;0.0
1232818104;1616;0.0
1232818591;1617;0.0
1232819209;1618;0.0
1232819555;1619;0.0
1232820029;1620;0.0
1232820444;1621;0.0
1232820620;1622;0.0
1232820953;1623;0.0
1232821124;1624;0.0
1232821811;1625;0.0
1232821979;1626;0.0
1232822428;1627;0.0
1232823104;1628;0.0
1232823489;1629;0.0
1232824248;1630;0.0
1232824557;1631;0.0
1232824705;1632;0.0
1232825250;1633;0.0
1232825531;1634;0.0
1232825619;1635;0.0
1232826987;1636;0.0
1232827014;1637;0.0
1232827973;1638;0.0
1232828475;1639;0.0
1232829097;1640;0.0
1232829764;1641;0.0
1232829787;1642;0.0
1232830642;1643;0.0
1232830901;1644;0.0
1232831327;1645;0.0
1232831854;1646;0.0
1232832150;1647;0.0
1232832723;1648;0.0
1232833428;1649;0.0
1232833559;1650;0.0
1232833881;1651;0.0
1232834181;1652;0.0
1232834269;1653;0.0
1232835124;1654;0.0
1232835381;1655;0.0
1232835785;1656;0.0
1232836202;1657;0.0
1232836677;1658;0.0
1232836905;1659;0.0
1232836928;1660;0.0
1232837279;1661;0.0
1232837484;1662;0.0
1232837961;1663;0.0
1232838415;1664;0.0
1232838553;1665;0.0
1232838737;1666;0.0
1232839007;1667;0.0
1232839574;1668;0.0
1232839762;1669;0.0
1232840964;1670;0.0
1232841371;1671;0.0
1232841849;1672;0.0
1232841922;1673;0.0
1232842109;1674;0.0
1232842441;1675;0.0
1232842734;1676;0.0
1232842943;1677;0.0
1232842995;1678;0.0
1232843673;1679;0.0
1232844161;1680;0.0
1232844253;1681;0.0
1232845258;1682;0.0
1232845577;1683;0.0
1232845992;1684;0.0
1232846597;1685;0.0
1232846619;1686;0.0
1232847495;1687;0.0
1232847539;1688;0.0
1232848378;1689;0.0
1232848484;1690;0.0
1232849444;1691;0.0
1232849688;1692;0.0
1232850182;1693;0.0
1232850362;1694;0.0
1232850896;1695;0.0
1232851095;1696;0.0
1232852058;1697;0.0
1232852525;1698;0.0
1232852609;1699;0.0
1232853066;1700;0.0
1232853740;1701;0.0
1232854048;1702;0.0
1232854459;1703;0.0
1232854493;1704;0.0
1232855270;1705;0.0
1232855600;1706;0.0
1232856560;1707;0.0
1232856752;1708;0.0
1232857245;1709;0.0
1232857303;1710;0.0
1232858001;1711;0.0
1232858168;1712;0.0
1232858396;1713;0.0
1232858509;1714;0.0
1232858543;1715;0.0
1232858639;1716;0.0
1232858888;1717;0.0
1232859938;1718;0.0
1232860046;1719;0.0
1232860318;1720;0.0
1232860485;1721;0.0
1232861276;1722;0.0
1232861562;1723;0.0
1232862066;1724;0.0
1232862513;1725;0.0
1232862892;1726;0.0
1232863386;1727;0.0
1232863843;1728;0.0
1232864255;1729;0.0
1232864396;1730;0.0
1232865177;1731;0.0
1232865328;1732;0.0
1232866247;1733;0.0
1232866719;1734;0.0
1232867061;1735;0.0
1232867239;1736;0.0
1232867752;1737;0.0
1232868076;1738;0.0
1232868962;1739;0.0
1232869567;1740;0.0
1232870333;1741;0.0
1232871091;1742;0.0
1232871155;1743;0.0
1232871305;1744;0.0
1232872523;1745;0.0
1232872780;1746;0.0
1232873510;1747;0.0
1232874053;1748;0.0
1232874314;1749;0.0
1232874427;1750;0.0
1232875103;1751;0.0
1232875621;1752;0.0
1232875638;1753;0.0
1232876353;1754;0.0
1232876386;1755;0.0
1232877332;1756;0.0
1232877629;1757;0.0
1232878590;1758;0.0
1232878712;1759;0.0
1232878822;1760;0.0
1232879365;1761;0.0
1232879731;1762;0.0
1232880259;1763;0.0
1232880599;1764;0.0
1232881342;1765;0.0
1232881769;1766;0.0
1232882841;1767;0.0
1232883142;1768;0.0
1232883495;1769;0.0
1232883618;1770;0.0
1232884310;1771;0.0
1232884421;1772;0.0
1232885095;1773;0.0
1232885293;1774;0.0
1232885768;1775;0.0
1232886407;1776;0.0
1232886578;1777;0.0
1232887213;1778;0.0
1232887868;1779;0.0
1232888092;1780;0.0
1232888375;1781;0.0
1232889114;1782;0.0
1232889417;1783;0.0
1232889706;1784;0.0
1232890344;1785;0.0
1232890993;1786;0.0
1232891366;1787;0.0
1232891596;1788;0.0
1232892359;1789;0.0
1232892878;1790;0.0
1232893003;1791;0.0
1232893362;1792;0.0
1232894461;1793;0.0
1232894821;1794;0.0
1232895832;1795;0.0
1232896069;1796;0.0
1232896695;1797;0.0
1232897146;1798;0.0
1232898124;1799;0.0
1232898170;1800;0.0
1232899409;1801;0.0
1232899717;1802;0.0
1232900291;1803;0.0
1232900700;1804;0.0
1232901704;1805;0.0
1232901798;1806;0.0
1232902463;1807;0.0
1232903032;1808;0.0
1232903268;1809;0.0
1232903973;1810;0.0
1232904796;1811;0.0
1232905381;1812;0.0
1232905818;1813;0.0
1232906742;1814;0.0
1232907213;1815;0.0
1232907302;1816;0.0
1232908333;1817;0.0
1232908821;1818;0.0
1232908937;1819;0.0
1232909136;1820;0.0
1232909239;1821;0.0
1232909279;1822;0.0
1232909634;1823;0.0
1232909862;1824;0.0
1232910591;1825;0.0
1232911155;1826;0.0
1232911376;1827;0.0
1232911850;1828;0.0
1232912933;1829;0.0
1232913022;1830;0.0
1232913846;1831;0.0
1232914343;1832;0.0
1232914637;1833;0.0
1232915500;1834;0.0
1232915701;1835;0.0
1232916282;1836;0.0
1232916341;1837;0.0
1232917006;1838;0.0
1232917351;1839;0.0
1232917655;1840;0.0
1232917716;1841;0.0
1232917812;1842;0.0
1232919013;1843;0.0
1232919338;1844;0.0
1232919999;1845;0.0
1232920337;1846;0.0
1232920737;1847;0.0
1232920843;1848;0.0
1232921243;1849;0.0
1232922081;1850;0.0
1232922677;1851;0.0
1232923424;1852;0.0
1232923646;1853;0.0
1232923798;1854;0.0
1232924068;1855;0.0
1232924487;1856;0.0
1232924933;1857;0.0
1232925274;1858;0.0
1232925824;1859;0.0
1232925868;1860;0.0
1232927244;1861;0.0
1232927475;1862;0.0
1232928199;1863;0.0
1232928363;1864;0.0
1232928841;1865;0.0
1232929063;1866;0.0
1232929492;1867;0.0
1232929570;1868;0.0
1232930881;1869;0.0
1232930957;1870;0.0
1232931441;1871;0.0
1232931571;1872;0.0
1232931726;1873;0.0
1232932639;1874;0.0
1232932913;1875;0.0
1232933626;1876;0.0
1232934047;1877;0.0
1232934385;1878;0.0
1232934584;1879;0.0
1232935690;1880;0.0
1232936052;1881;0.0
1232936568;1882;0.0
1232937232;1883;0.0
1232938161;1884;0.0
1232938715;1885;0.0
1232938776;1886;0.0
1232939796;1887;0.0
1232940072;1888;0.0
1232940382;1889;0.0
1232940695;1890;0.0
1232940769;1891;0.0
1232941430;1892;0.0
1232941928;1893;0.0
1232942118;1894;0.0
1232942668;1895;0.0
1232943270;1896;0.0
1232943420;1897;0.0
1232944634;1898;0.0
1232944679;1899;0.0
1232944937;1900;0.0
1232945096;1901;0.0
1232946035;1902;0.0
1232946068;1903;0.0
1232946143;1904;0.0
1232947277;1905;0.0
1232947417;1906;0.0
1232948565;1907;0.0
1232948917;1908;0.0
1232948973;1909;0.0
1232949913;1910;0.0
1232950013;1911;0.0
1232950123;1912;0.0
1232950298;1913;0.0
1232950822;1914;0.0
1232951326;1915;0.0
1232960632;1916;0.0
1232972398;1917;0.0
1232974414;1918;0.0
1232976840;1919;0.0
1232979519;1920;0.0
1232982699;1921;0.0
1232983925;1922;0.0
1232984571;1923;0.0
1232985359;1924;0.0
1232986001;1925;0.0
1232986974;1926;0.0
1232987968;1927;0.0
1232989459;1928;0.0
1232990915;1929;0.0
1232990956;1930;0.0
1232991559;1931;0.0
1232993005;1932;0.0
1232994159;1933;0.0
1232995642;1934;0.0
1232996097;1935;0.0
1232996393;1936;0.0
1232996999;1937;0.0
1232997468;1938;0.0
1232998139;1939;0.0
1232998843;1940;0.0
1232999321;1941;0.0
1233000704;1942;0.0
1233001397;1943;0.0
1233002751;1944;0.0
1233004161;1945;0.0
1233004797;1946;0.0
1233005690;1947;0.0
1233005789;1948;0.0
1233007101;1949;0.0
1233007640;1950;0.0
1233008892;1951;0.0
1233009315;1952;0.0
1233010123;1953;0.0
1233010905;1954;0.0
1233011449;1955;0.0
1233012526;1956;0.0
1233013503;1957;0.0
1233014006;1958;0.0
1233015153;1959;0.0
1233016590;1960;0.0
1233018069;1961;0.0
1233018927;1962;0.0
1233019380;1963;0.0
1233019411;1964;0.0
1233020036;1965;0.0
1233021443;1966;0.0
1233021449;1967;0.0
1233022673;1968;0.0
1233023875;1969;0.0
1233023940;1970;0.0
1233024771;1971;0.0
1233025028;1972;0.0
1233025446;1973;0.0
1233026468;1974;0.0
1233027026;1975;0.0
1233027974;1976;0.0
1233028543;1977;0.0
1233029092;1978;0.0
1233029617;1979;0.0
1233030130;1980;0.0
1233030521;1981;0.0
1233030995;1982;0.0
1233031902;1983;0.0
1233032710;1984;0.0
1233033868;1985;0.0
1233034738;1986;0.0
1233036022;1987;0.0
1233036778;1988;0.0
1233037179;1989;0.0
1233037928;1990;0.0
1233038572;1991;0.0
1233040087;1992;0.0
1233040455;1993;0.0
1233041720;1994;0.0
1233042909;1995;0.0
1233043745;1996;0.0
1233044368;1997;0.0
1233044877;1998;0.0
1233046339;1999;0.0
1233046715;2000;0.0
1233047861;2001;0.0
1233049009;2002;0.0
1233049321;2003;0.0
1233050243;2004;0.0
1233051397;2005;0.0
1233051777;2006;0.0
1233052325;2007;0.0
1233053576;2008;0.0
1233055146;2009;0.0
1233056326;2010;0.0
1233057128;2011;0.0
1233058577;2012;0.0
1233060081;2013;0.0
1233061610;2014;0.0
1233061996;2015;0.0
1233063531;2016;0.0
1233064909;2017;0.0
1233065969;2018;0.0
1233067200;2019;0.0
1233067896;2020;0.0
1233069492;2021;0.0
1233070577;2022;0.0
1233071124;2023;0.0
1233071846;2024;0.0
1233072349;2025;0.0
1233072736;2026;0.0
1233073401;2027;0.0
1233074381;2028;0.0
1233075396;2029;0.0
1233076194;2030;0.0
1233076902;2031;0.0
1233077647;2032;0.0
1233077691;2033;0.0
1233079177;2034;0.0
1233079704;2035;0.0
1233080449;2036;0.0
1233081411;2037;0.0
1233082090;2038;0.0
1233082787;2039;0.0
1233083496;2040;0.0
1233084760;2041;0.0
1233086256;2042;0.0
1233087451;2043;0.0
1233088782;2044;0.0
1233090084;2045;0.0
1233090420;2046;0.0
1233091616;2047;0.0
1233092834;2048;0.0
1233094197;2049;0.0
1233094970;2050;0.0
1233096784;2051;0.0
1233097264;2052;0.0
1233098300;2053;0.0
1233099762;2054;0.0
1233100473;2055;0.0
1233101195;2056;0.0
1233101789;2057;0.0
1233103080;2058;0.0
1233104457;2059;0.0
1233105973;2060;0.0
1233106479;2061;0.0
1233106632;2062;0.0
1233107385;2063;0.0
1233108319;2064;0.0
1233109856;2065;0.0
1233111222;2066;0.0
1233112769;2067;0.0
1233113945;2068;0.0
1233114626;2069;0.0
1233114740;2070;0.0
1233115662;2071;0.0
1233116687;2072;0.0
1233117486;2073;0.0
1233118271;2074;0.0
1233118992;2075;0.0
1233120156;2076;0.0
1233121259;2077;0.0
1233122293;2078;0.0
1233122770;2079;0.0
1233123994;2080;0.0
1233124789;2081;0.0
1233125385;2082;0.0
1233126722;2083;0.0
1233127451;2084;0.0
1233127813;2085;0.0
1233127920;2086;0.0
1233128242;2087;0.0
1233128367;2088;0.0
1233128620;2089;0.0
1233129201;2090;0.0
1233130235;2091;0.0
1233131690;2092;0.0
1233132655;2093;0.0
1233133172;2094;0.0
1233133818;2095;0.0
1233134558;2096;0.0
1233135169;2097;0.0
1233136510;2098;0.0
1233136693;2099;0.0
1233136967;2100;0.0
1233137736;2101;0.0
1233138292;2102;0.0
1233138860;2103;0.0
1233138968;2104;0.0
1233139393;2105;0.0
1233140826;2106;0.0
1233142232;2107;0.0
1233142955;2108;0.0
1233143102;2109;0.0
1233144297;2110;0.0
1233145769;2111;0.0
1233146515;2112;0.0
1233147840;2113;0.0
1233148853;2114;0.0
1233149308;2115;0.0
1233149370;2116;0.0
1233149937;2117;0.0
1233150472;2118;0.0
1233150956;2119;0.0
1233151346;2120;0.0
1233151723;2121;0.0
1233152466;2122;0.0
1233153416;2123;0.0
1233154299;2124;0.0
1233155233;2125;0.0
1233155676;2126;0.0
1233156053;2127;0.0
1233157885;2128;0.0
1233158639;2129;0.0
1233159248;2130;0.0
1233159589;2131;0.0
1233161093;2132;0.0
1233161650;2133;0.0
1233162493;2134;0.0
1233163997;2135;0.0
1233164141;2136;0.0
1233165291;2137;0.0
1233166253;2138;0.0
1233166970;2139;0.0
1233168441;2140;0.0
1233169885;2141;0.0
1233170232;2142;0.0
1233171142;2143;0.0
1233171952;2144;0.0
1233172816;2145;0.0
1233173885;2146;0.0
1233174154;2147;0.0
1233174253;2148;0.0
1233174913;2149;0.0
1233175845;2150;0.0
1233176191;2151;0.0
1233177534;2152;0.0
1233177747;2153;0.0
1233177935;2154;0.0
1233178111;2155;0.0
1233179117;2156;0.0
1233180432;2157;0.0
1233180845;2158;0.0
1233181411;2159;0.0
1233182051;2160;0.0
1233182212;2161;0.0
1233183087;2162;0.0
1233183709;2163;0.0
1233184687;2164;0.0
1233184909;2165;0.0
1233185499;2166;0.0
1233187130;2167;0.0
1233187661;2168;0.0
1233188285;2169;0.0
1233189587;2170;0.0
1233190781;2171;0.0
1233192518;2172;0.0
1233193724;2173;0.0
1233194849;2174;0.0
1233195288;2175;0.0
1233195905;2176;0.0
1233196058;2177;0.0
1233197315;2178;0.0
1233197335;2179;0.0
1233198715;2180;0.0
1233200051;2181;0.0
1233201115;2182;0.0
1233202433;2183;0.0
1233202869;2184;0.0
1233203788;2185;0.0
1233204480;2186;0.0
1233205135;2187;0.0
1233206473;2188;0.0
1233207532;2189;0.0
1233207720;2190;0.0
1233207804;2191;0.0
1233208978;2192;0.0
1233209561;2193;0.0
1233209937;2194;0.0
1233211327;2195;0.0
1233212106;2196;0.0
1233213283;2197;0.0
1233213742;2198;0.0
1233214942;2199;0.0
1233215459;2200;0.0
1233216865;2201;0.0
1233217662;2202;0.0
1233217787;2203;0.0
1233218305;2204;0.0
1233219365;2205;0.0
1233219428;2206;0.0
1233219856;2207;0.0
1233221099;2208;0.0
1233222060;2209;0.0
1233222165;2210;0.0
1233222492;2211;0.0
1233222520;2212;0.0
1233223216;2213;0.0
1233223458;2214;0.0
1233223603;2215;0.0
1233224434;2216;0.0
1233225567;2217;0.0
1233227044;2218;0.0
1233227246;2219;0.0
1233228427;2220;0.0
1233228873;2221;0.0
1233229465;2222;0.0
1233229961;2223;0.0
1233229987;2224;0.0
1233230467;2225;0.0
1233231341;2226;0.0
1233232637;2227;0.0
1233234130;2228;0.0
1233234173;2229;0.0
1233235063;2230;0.0
1233235340;2231;0.0
1233235713;2232;0.0
1233236546;2233;0.0
1233236815;2234;0.0
1233237180;2235;0.0
1233237603;2236;0.0
1233238084;2237;0.0
1233238400;2238;0.0
1233239252;2239;0.0
1233240494;2240;0.0
1233241398;2241;0.0
1233242823;2242;0.0
1233242933;2243;0.0
1233244418;2244;0.0
1233244812;2245;0.0
1233245079;2246;0.0
1233245164;2247;0.0
1233246251;2248;0.0
1233246870;2249;0.0
1233246986;2250;0.0
1233247146;2251;0.0
1233247374;2252;0.0
1233248119;2253;0.0
1233248343;2254;0.0
1233248715;2255;0.0
1233248908;2256;0.0
1233250299;2257;0.0
1233251285;2258;0.0
1233251693;2259;0.0
1233252794;2260;0.0
1233253128;2261;0.0
1233253190;2262;0.0
1233254057;2263;0.0
1233255392;2264;0.0
1233256199;2265;0.0
1233257424;2266;0.0
1233257635;2267;0.0
1233258943;2268;0.0
1233259348;2269;0.0
1233259788;2270;0.0
1233260303;2271;0.0
1233261250;2272;0.0
1233261848;2273;0.0
1233262711;2274;0.0
1233262774;2275;0.0
1233263841;2276;0.0
1233264990;2277;0.0
1233265782;2278;0.0
1233266839;2279;0.0
1233266962;2280;0.0
1233268037;2281;0.0
1233268548;2282;0.0
1233269700;2283;0.0
1233269891;2284;0.0
1233270775;2285;0.0
1233271777;2286;0.0
1233272316;2287;0.0
1233273125;2288;0.0
1233273883;2289;0.0
1233274333;2290;0.0
1233274670;2291;0.0
1233274769;2292;0.0
1233275497;2293;0.0
1233275907;2294;0.0
1233277239;2295;0.0
1233277280;2296;0.0
1233277983;2297;0.0
1233277937;2298;0.0
1233278545;2299;0.0
1233279118;2300;0.0
1233280035;2301;0.0
1233280383;2302;0.0
1233281887;2303;0.0
1233283051;2304;0.0
1233283066;2305;0.0
1233283614;2306;0.0
1233283986;2307;0.0
1233285293;2308;0.0
1233285837;2309;0.0
1233287416;2310;0.0
1233288050;2311;0.0
1233289492;2312;0.0
1233290104;2313;0.0
1233290818;2314;0.0
1233291214;2315;0.0
1233291610;2316;0.0
1233292771;2317;0.0
1233294034;2318;0.0
1233294675;2319;0.0
1233295202;2320;0.0
1233295681;2321;0.0
1233296767;2322;0.0
1233296826;2323;0.0
1233297246;2324;0.0
1233298610;2325;0.0
1233299299;2326;0.0
1233300285;2327;0.0
1233300515;2328;0.0
1233301019;2329;0.0
1233301391;2330;0.0
1233302359;2331;0.0
1233302764;2332;0.0
1233304178;2333;0.0
1233304331;2334;0.0
1233304941;2335;0.0
1233306504;2336;0.0
1233307475;2337;0.0
1233308258;2338;0.0
1233308687;2339;0.0
1233308894;2340;0.0
1233310222;2341;0.0
1233310882;2342;0.0
1233310956;2343;0.0
1233312251;2344;0.0
1233313208;2345;0.0
1233314376;2346;0.0
1233315226;2347;0.0
1233315661;2348;0.0
1233316553;2349;0.0
1233317259;2350;0.0
1233318079;2351;0.0
1233318413;2352;0.0
1233318546;2353;0.0
1233319769;2354;0.0
1233320064;2355;0.0
1233320510;2356;0.0
1233320648;2357;0.0
1233321007;2358;0.0
1233321637;2359;0.0
1233321795;2360;0.0
1233322450;2361;0.0
1233322797;2362;0.0
1233323810;2363;0.0
1233324226;2364;0.0
1233324849;2365;0.0
1233325272;2366;0.0
1233325675;2367;0.0
1233326806;2368;0.0
1233328326;2369;0.0
1233328994;2370;0.0
1233330317;2371;0.0
1233331961;2372;0.0
1233332825;2373;0.0
1233333720;2374;0.0
1233334939;2375;0.0
1233335502;2376;0.0
1233336378;2377;0.0
1233337616;2378;0.0
1233337915;2379;0.0
1233338546;2380;0.0
1233339250;2381;0.0
1233340229;2382;0.0
1233340696;2383;0.0
1233341638;2384;0.0
1233342970;2385;0.0
1233343630;2386;0.0
1233344206;2387;0.0
1233344703;2388;0.0
1233345496;2389;0.0
1233346275;2390;0.0
1233347106;2391;0.0
1233347828;2392;0.0
1233348439;2393;0.0
1233349155;2394;0.0
1233350210;2395;0.0
1233350963;2396;0.0
1233352257;2397;0.0
1233355442;2398;0.0
1233355774;2399;0.0
1233355850;2400;0.0
1233355986;2401;0.0
1233356505;2402;0.0
1233357411;2403;0.0
1233358899;2404;0.0
1233359337;2405;0.0
1233360098;2406;0.0
1233360910;2407;0.0
